id,remark,sex,age_range,dept,account_type,company_code,ria_nickname,district,zichao,yewu,chongzhi,jiaofei,baoxiu,yehuaqi,fankui
2978,0,0,4,0,0,4,1,2,9,0,0,0,0,0,0
2979,0,1,4,0,0,4,1,4,11,1,0,0,0,0,0
2980,1,0,2,0,0,4,0,2,9,0,0,3,0,0,0
2981,1,0,5,0,0,4,1,4,10,0,0,0,0,0,1
2982,2,0,3,0,0,4,0,9,7,0,0,2,0,0,0
2983,0,0,4,0,0,4,0,14,9,0,0,0,0,0,0
2984,1,1,0,0,0,4,1,7,8,0,0,0,0,0,0
2985,1,1,1,0,0,4,1,2,10,0,0,2,0,0,0
2986,1,0,1,0,0,4,0,7,16,0,0,0,0,0,0
2987,0,1,2,0,0,4,7,6,6,0,0,0,0,0,0
2988,1,1,1,0,0,4,4,1,7,0,0,0,0,0,0
2989,1,0,4,0,0,4,0,2,6,1,0,0,0,0,0
2990,1,0,1,0,0,4,0,7,16,0,0,0,0,0,0
2991,0,0,5,0,0,4,0,2,9,0,0,2,0,0,0
2992,1,0,4,0,0,4,7,2,9,0,4,0,0,0,0
2993,1,0,3,0,0,4,1,14,9,0,0,0,0,0,0
2994,0,0,2,0,0,4,0,2,6,0,0,0,0,0,0
2995,1,0,4,0,0,4,1,2,9,0,0,9,0,0,0
2996,0,1,4,0,0,4,0,7,9,0,0,0,0,0,0
2997,1,0,5,0,0,4,1,2,12,0,0,0,0,0,0
2998,0,1,2,0,0,4,0,2,11,1,0,0,0,0,0
2999,1,0,3,0,0,4,1,4,7,0,0,0,0,0,0
3000,1,0,2,0,0,4,1,14,7,0,0,17,0,0,0
3001,0,0,4,0,0,4,7,9,8,0,0,2,0,0,0
3002,1,0,3,0,0,4,1,1,6,0,0,1,0,0,0
3003,0,0,2,0,0,4,0,2,6,0,0,0,0,0,0
3004,1,0,5,0,0,4,0,6,13,0,0,0,0,0,1
3005,0,1,2,0,0,4,0,2,6,0,0,1,0,0,0
3006,0,0,3,0,0,4,7,2,11,0,0,0,0,0,0
3007,1,1,4,0,0,4,0,2,10,0,0,3,0,0,0
3008,1,1,3,0,0,4,1,2,12,0,0,3,0,0,0
3009,1,0,5,0,0,4,1,1,15,0,0,0,0,0,0
3010,0,0,4,0,0,4,0,14,6,0,0,0,0,0,0
3011,1,0,2,0,0,4,1,2,8,0,0,11,0,0,0
3012,1,1,3,0,0,4,0,14,8,0,0,6,0,0,0
3013,1,0,4,0,0,4,1,1,7,0,0,15,0,0,0
3014,1,0,2,0,0,4,0,14,9,1,0,1,0,0,0
3015,1,0,2,0,0,4,4,14,10,0,0,15,0,0,0
3016,1,0,5,0,0,4,0,2,13,0,0,3,0,0,0
3017,1,0,3,0,0,4,1,2,7,0,0,0,0,0,0
3018,1,0,4,0,0,4,0,1,14,0,0,0,0,0,0
3019,0,0,2,0,0,4,1,2,6,0,0,0,0,0,1
3020,1,1,2,0,0,4,1,2,7,0,0,7,0,0,0
3021,1,0,3,0,0,4,1,14,7,0,0,16,0,0,0
3022,1,1,5,0,0,4,1,1,7,0,0,0,0,0,0
3023,0,0,5,0,0,4,0,6,11,0,0,1,0,0,0
3024,1,0,2,0,0,4,0,7,10,0,0,0,0,0,0
3025,1,0,4,0,0,4,1,6,7,0,0,0,0,0,0
3026,0,1,2,0,0,4,1,7,16,0,0,0,0,0,0
3027,1,0,5,0,0,4,3,2,13,0,0,1,0,0,0
3028,1,0,1,0,0,4,1,1,7,1,0,0,2,0,0
3029,1,0,3,0,0,4,0,7,6,0,0,13,0,0,0
3030,1,0,2,0,0,4,1,14,7,0,0,5,0,0,0
3031,1,1,1,0,0,4,1,2,6,0,0,0,0,0,0
3032,1,1,1,0,0,4,2,6,6,0,0,9,0,0,0
3033,1,1,2,0,0,3,0,4,6,0,0,0,0,0,0
3034,1,0,2,0,0,4,1,2,13,0,0,6,0,0,0
3035,1,1,3,0,0,4,4,7,7,0,0,5,0,0,0
3036,1,1,2,0,0,4,0,15,8,1,0,10,0,0,0
3037,1,1,2,0,0,4,0,14,12,0,0,9,0,0,0
3038,1,0,3,0,0,4,1,1,7,0,0,4,0,0,0
3039,1,1,2,0,0,4,1,14,9,0,0,4,0,0,0
3040,1,0,2,0,0,4,0,7,14,0,0,5,0,0,0
3041,1,0,2,0,0,4,1,6,6,0,0,0,0,0,0
3042,1,1,4,0,0,4,1,2,6,0,0,0,0,0,0
3043,1,0,2,0,0,4,1,7,11,0,0,0,0,0,0
3044,1,0,2,0,0,4,0,1,13,0,0,1,0,0,0
3045,1,1,3,0,0,4,1,14,13,0,0,0,0,0,0
3046,0,0,2,0,0,4,0,2,6,0,0,0,0,0,1
3047,1,0,5,0,0,4,3,2,12,0,0,10,0,0,0
3048,1,0,2,0,0,4,1,6,25,0,0,0,0,0,0
3049,1,0,5,0,0,4,1,1,13,1,0,1,1,0,0
3050,0,0,5,0,0,4,7,1,13,0,0,0,0,0,1
3051,1,0,3,0,0,4,0,7,7,0,0,2,0,0,0
3052,1,1,1,0,0,4,1,6,6,0,0,1,0,0,0
3053,1,0,4,0,0,4,1,1,6,0,0,1,0,0,0
3054,1,1,2,0,0,4,1,7,6,0,0,0,0,0,0
3055,1,0,2,0,0,4,1,2,8,0,0,0,0,0,0
3056,1,0,2,0,0,4,5,14,14,0,0,0,0,0,0
3057,1,1,3,0,0,4,1,6,9,1,0,12,0,0,0
3058,1,0,2,0,0,4,1,2,4,1,1,2,0,0,0
3059,1,0,2,0,0,4,7,1,8,0,0,15,0,0,0
3060,1,1,5,0,0,4,7,1,22,0,0,4,0,0,0
3061,1,0,2,0,0,4,1,14,11,0,0,0,0,0,0
3062,1,1,3,0,0,4,1,7,8,0,0,11,0,0,0
3063,0,0,2,0,0,4,0,2,7,0,0,0,0,0,0
3064,1,0,3,0,0,4,1,2,6,0,0,9,0,0,0
3065,1,0,2,0,0,4,1,2,12,0,0,7,0,0,0
3066,1,1,2,0,0,4,1,6,8,0,0,0,0,0,0
3067,1,1,4,0,0,4,1,6,13,0,0,3,0,0,0
3068,1,0,5,0,0,4,1,6,11,0,0,0,0,0,0
3069,2,0,2,0,0,4,1,7,6,0,0,0,0,0,1
3070,2,0,3,0,0,4,1,2,8,1,0,0,0,0,0
3071,1,1,2,0,0,4,0,6,7,0,0,4,0,0,0
3072,1,0,4,0,0,4,1,7,8,0,0,2,0,0,0
3073,1,0,4,0,0,4,1,2,17,3,0,13,0,0,0
3074,1,0,2,0,0,4,1,6,6,0,0,2,0,0,0
3075,1,0,4,0,0,4,0,6,7,0,0,1,0,0,0
3076,1,0,3,0,0,4,1,1,8,0,0,2,0,0,0
3077,1,0,2,0,0,4,0,2,21,0,0,0,0,0,0
3078,1,0,5,0,0,4,3,2,7,0,0,17,0,0,0
3079,0,0,4,0,0,4,1,1,6,0,0,0,0,0,0
3080,1,0,2,0,0,4,1,7,9,0,0,3,0,0,0
3081,1,1,5,0,0,4,1,6,8,0,0,3,0,0,0
3082,1,0,3,0,0,4,1,2,10,0,0,0,0,0,0
3083,1,0,5,0,0,4,0,1,6,0,0,7,0,0,0
3084,1,1,5,0,0,4,1,6,9,0,0,0,0,0,0
3085,1,1,2,0,0,4,1,7,9,0,0,1,0,0,0
3086,1,0,5,0,0,4,0,1,11,0,0,0,0,0,0
3087,1,1,2,0,0,4,1,4,11,0,0,13,0,0,0
3088,0,0,5,0,0,4,0,1,7,0,0,3,0,0,0
3089,1,0,4,0,0,4,1,14,12,0,2,1,0,0,1
3090,1,0,4,0,0,4,0,5,24,0,0,13,0,0,0
3091,0,0,2,0,0,4,0,1,6,0,0,0,0,0,0
3092,1,0,2,0,0,4,1,2,12,0,0,11,0,0,0
3093,1,1,5,0,0,2,3,11,9,0,0,0,0,0,0
3094,1,0,2,0,0,4,0,1,6,0,0,2,1,0,0
3095,1,1,2,0,0,4,1,2,8,0,0,1,0,0,0
3096,1,0,1,0,0,4,1,2,7,0,0,10,0,0,0
3097,1,0,4,0,0,4,1,1,9,0,0,11,0,0,0
3098,1,0,3,0,0,4,1,1,19,0,0,0,0,0,0
3099,1,1,5,0,0,4,1,1,6,0,0,3,0,0,0
3100,1,0,4,0,0,4,0,14,10,0,0,1,0,0,1
3101,1,0,2,0,0,4,0,2,9,0,1,2,0,0,0
3102,1,1,5,0,0,4,0,5,9,0,0,2,0,0,5
3103,1,0,5,0,0,4,0,1,17,0,0,2,0,0,0
3104,1,1,4,0,0,4,0,6,12,0,0,1,0,0,0
3105,1,0,2,0,0,4,1,14,11,0,0,13,0,0,0
3106,1,0,4,0,0,4,0,6,8,0,0,13,0,0,0
3107,1,0,5,0,0,4,1,1,9,0,0,14,0,0,1
3108,1,1,2,0,0,4,1,14,7,0,0,14,0,0,0
3109,1,0,4,0,0,4,1,1,3,4,0,8,0,0,0
3110,1,1,4,0,0,4,2,2,9,0,0,1,0,0,0
3111,1,0,2,0,0,4,0,2,8,0,0,0,0,0,0
3112,1,1,3,0,0,4,1,6,11,0,0,0,0,0,0
3113,1,0,2,0,0,4,1,7,9,0,0,3,0,0,0
3114,1,0,4,0,0,4,1,7,8,0,0,15,0,0,0
3115,1,1,3,0,0,4,1,7,8,0,0,6,0,0,0
3116,1,0,3,0,0,4,1,2,12,0,0,0,0,0,0
3117,1,0,3,0,0,4,1,1,6,0,0,0,0,0,0
3118,0,0,2,0,0,4,0,14,7,0,0,0,0,0,0
3119,1,1,2,0,0,4,1,7,13,0,0,14,0,0,0
3120,0,0,2,0,0,4,0,2,6,0,0,0,0,0,0
3121,2,0,2,0,0,4,0,6,8,0,0,1,0,0,0
3122,1,0,3,0,0,4,2,2,8,0,0,14,0,0,0
3123,1,0,1,0,0,4,1,6,9,0,0,3,0,0,0
3124,1,1,1,0,0,4,1,2,9,0,0,10,0,0,0
3125,1,1,3,0,0,4,1,14,11,0,0,0,0,0,0
3126,1,0,2,0,0,4,1,6,10,0,0,0,0,0,0
3127,0,1,2,0,0,4,0,6,23,0,0,0,0,0,0
3128,0,0,3,0,0,4,0,6,23,0,0,0,0,0,0
3129,1,0,4,0,0,4,0,2,10,2,0,0,0,0,0
3130,1,0,3,0,0,4,1,1,6,0,0,0,0,0,0
3131,1,0,4,0,0,4,5,6,6,0,0,0,0,0,0
3132,1,0,3,0,0,4,4,15,8,0,0,0,0,0,0
3133,1,0,4,0,0,4,3,2,12,0,0,12,0,0,0
3134,2,0,5,0,0,4,1,7,10,0,0,2,0,0,0
3135,1,0,4,0,0,4,0,2,7,0,0,2,0,0,0
3136,1,0,3,0,0,4,4,2,7,0,0,0,0,0,0
3137,0,0,2,0,0,4,0,2,6,0,0,0,0,0,0
3138,0,0,2,0,0,4,1,7,15,0,0,0,0,0,0
3139,1,0,3,0,0,4,0,1,8,0,0,14,0,0,0
3140,1,0,2,0,0,4,3,2,11,0,0,4,0,0,0
3141,1,0,2,0,0,4,4,2,14,0,0,1,0,0,0
3142,1,1,5,0,0,4,0,2,12,0,0,0,0,0,0
3143,1,0,2,0,0,4,0,1,11,0,0,4,0,0,0
3144,1,1,4,0,0,4,7,2,7,0,0,0,0,0,0
3145,1,0,3,0,0,4,2,2,8,0,0,2,0,0,0
3146,1,0,2,0,0,4,1,1,11,0,0,15,0,0,0
3147,1,0,5,0,0,4,3,2,36,0,0,4,0,0,0
3148,1,0,3,0,0,4,1,2,14,0,0,2,0,0,0
3149,1,0,5,0,0,4,3,2,14,0,0,2,0,0,0
3150,1,1,3,0,0,4,1,6,8,0,0,15,0,0,0
3151,1,1,4,0,0,4,7,6,7,0,0,0,0,0,0
3152,1,0,3,0,0,4,0,6,0,0,6,0,0,0,0
3153,0,0,5,0,0,4,1,14,7,0,0,7,0,0,0
3154,1,1,2,0,0,4,1,7,6,0,0,0,0,0,0
3155,1,0,2,0,0,4,1,6,14,0,0,0,0,0,0
3156,1,1,5,0,0,4,1,7,11,0,0,16,0,0,0
3157,2,0,4,0,0,4,1,2,6,0,0,7,0,0,1
3158,1,0,3,0,0,4,1,6,6,0,0,4,0,0,0
3159,2,1,5,0,0,4,1,2,7,0,0,10,0,0,0
3160,1,1,3,0,0,4,7,1,10,0,0,0,0,0,0
3161,0,0,5,0,0,4,5,1,6,0,0,0,0,0,0
3162,1,1,2,0,0,4,2,14,14,0,0,1,0,0,0
3163,1,0,2,0,0,4,4,6,36,0,0,0,0,0,0
3164,1,0,1,0,0,4,2,6,11,0,0,16,0,0,0
3165,1,0,3,0,0,4,1,7,6,0,0,1,0,0,0
3166,1,0,2,0,0,4,5,5,19,0,0,4,0,0,0
3167,1,0,5,0,0,4,7,6,10,0,0,0,0,0,0
3168,1,1,2,0,0,4,1,6,9,0,0,10,0,0,0
3169,1,1,4,0,0,4,2,2,8,0,0,0,0,0,0
3170,1,0,2,0,0,4,1,1,13,0,0,1,0,0,0
3171,1,0,2,0,0,4,2,1,11,0,1,1,0,0,0
3172,1,0,2,0,0,4,0,2,9,0,0,1,0,0,0
3173,1,0,1,0,0,4,4,7,8,0,0,9,0,0,0
3174,2,0,5,0,0,4,1,14,7,0,0,16,0,0,0
3175,1,1,5,0,0,4,0,6,9,0,0,6,0,0,0
3176,1,0,2,0,0,4,1,7,6,0,0,0,0,0,0
3177,1,0,5,0,0,4,1,7,9,0,0,4,0,0,0
3178,1,1,2,0,0,4,1,2,7,0,0,7,0,0,0
3179,1,1,2,0,0,4,1,1,7,0,0,0,0,0,0
3180,1,1,3,0,0,4,1,7,10,0,0,1,1,0,1
3181,1,1,2,0,0,4,1,2,13,0,0,1,1,0,0
3182,1,0,4,0,0,4,0,5,10,0,0,16,0,0,0
3183,1,0,5,0,0,4,1,14,8,0,0,0,0,0,0
3184,1,0,2,0,0,4,1,6,11,0,0,1,0,0,0
3185,1,1,5,0,0,4,3,14,8,0,1,2,0,0,0
3186,1,0,2,0,0,4,0,6,7,0,0,3,0,0,0
3187,1,1,2,0,0,4,1,2,6,0,0,1,0,0,0
3188,0,0,3,0,0,4,0,2,19,0,0,0,0,0,0
3189,1,0,2,0,0,4,0,2,6,0,0,13,0,0,0
3190,1,0,2,0,0,4,1,6,7,1,0,0,1,0,0
3191,1,0,5,0,0,4,1,1,8,0,0,0,0,0,0
3192,1,0,5,0,0,4,3,7,22,2,0,5,0,0,0
3193,1,1,4,0,0,4,3,14,7,0,0,0,0,0,0
3194,0,0,2,0,0,4,0,2,19,1,0,0,0,0,0
3195,1,1,2,0,0,4,1,6,7,0,0,1,0,0,0
3196,1,0,2,0,0,4,0,6,10,0,0,0,0,0,0
3197,1,1,2,0,0,4,1,2,6,0,0,6,0,0,0
3198,1,0,5,0,0,4,1,14,29,0,0,0,0,0,0
3199,1,1,2,0,0,4,0,7,6,0,0,3,0,0,0
3200,1,0,3,0,0,4,0,6,23,0,0,27,0,0,0
3201,1,0,2,0,0,4,0,6,6,0,0,0,0,0,0
3202,1,1,5,0,0,4,0,14,10,0,0,0,0,0,0
3203,1,0,3,0,0,4,1,2,9,0,0,0,0,0,0
3204,1,0,5,0,0,4,0,1,8,0,0,6,0,0,2
3205,1,1,4,0,0,4,1,7,6,0,0,15,0,0,0
3206,1,1,3,0,0,4,0,2,9,0,0,2,0,0,0
3207,1,0,4,0,0,4,1,4,12,0,0,0,0,0,0
3208,2,0,2,0,0,4,1,2,6,0,0,2,0,0,1
3209,1,0,2,0,0,4,0,14,11,0,0,1,0,0,0
3210,1,1,3,0,0,4,0,7,6,0,0,2,0,0,0
3211,1,0,4,0,0,4,0,1,9,0,0,5,0,0,0
3212,1,1,2,0,0,4,1,2,10,0,0,0,0,0,0
3213,1,0,3,0,0,4,1,13,9,0,0,2,0,0,0
3214,2,0,4,0,0,4,7,15,1,0,73,67,0,0,0
3215,1,0,4,0,0,4,1,14,15,0,0,2,0,0,0
3216,1,1,3,0,0,4,0,14,7,0,0,9,0,0,0
3217,1,0,4,0,0,4,1,14,7,0,0,1,0,0,0
3218,1,0,5,0,0,4,0,6,14,0,0,2,0,0,0
3219,1,0,3,0,0,4,1,2,9,0,0,3,0,0,0
3220,1,0,2,0,0,4,0,6,5,1,0,0,0,0,0
3221,1,1,5,0,0,4,3,12,9,0,0,0,0,0,1
3222,1,0,3,0,0,4,1,7,9,0,0,5,0,0,0
3223,1,0,2,0,0,4,1,2,11,0,0,5,0,0,0
3224,1,1,2,0,0,4,0,12,7,0,0,3,0,0,0
3225,1,0,4,0,0,4,1,6,6,0,0,2,0,0,0
3226,0,1,0,0,0,4,1,2,7,0,0,2,1,0,0
3227,1,0,5,0,0,4,3,1,6,2,0,3,0,0,0
3228,0,0,3,0,0,4,1,1,6,0,0,0,0,0,0
3229,1,1,2,0,0,4,1,2,5,1,0,0,0,0,0
3230,1,1,5,0,0,4,1,2,7,0,0,1,0,0,0
3231,0,0,4,0,0,4,0,4,6,2,0,0,0,0,0
3232,1,0,3,0,0,4,0,7,9,0,0,3,0,0,0
3233,1,1,5,0,0,4,0,2,11,0,2,0,0,0,1
3234,1,0,3,0,0,4,0,14,7,0,0,4,0,0,0
3235,1,1,3,0,0,4,1,2,11,1,0,1,0,0,0
3236,1,0,5,0,0,4,0,6,7,0,0,16,0,0,6
3237,2,0,2,0,0,4,1,7,9,0,0,0,0,0,0
3238,0,0,5,0,0,4,1,1,7,0,0,0,0,0,0
3239,1,1,3,0,0,4,5,6,8,0,0,0,0,0,0
3240,0,0,5,0,0,4,1,2,7,0,0,3,0,0,0
3241,1,0,5,0,0,4,7,2,19,0,0,16,0,0,0
3242,1,0,1,0,0,4,1,2,9,1,0,0,0,0,0
3243,0,1,3,1,0,4,7,4,6,0,0,0,0,0,0
3244,0,1,1,0,0,4,0,7,6,0,0,0,0,0,0
3245,1,0,4,0,0,4,1,2,19,0,0,16,0,0,0
3246,1,0,2,0,0,4,1,7,9,0,0,3,0,0,0
3247,0,0,4,0,0,4,0,2,6,3,0,2,0,0,0
3248,1,1,2,0,0,4,0,7,7,0,0,13,0,0,0
3249,1,0,2,0,0,4,0,6,6,0,0,0,0,0,0
3250,1,1,4,0,0,4,0,6,18,0,0,4,0,0,0
3251,1,1,2,0,0,4,1,2,10,0,0,2,0,0,0
3252,1,0,1,0,0,4,0,2,9,0,0,11,0,0,0
3253,1,0,3,0,0,4,1,2,8,0,0,1,0,0,0
3254,1,0,5,0,0,4,1,7,15,0,0,8,0,0,0
3255,1,0,3,0,0,4,1,2,8,0,0,11,0,0,1
3256,1,1,1,0,0,4,4,14,11,0,0,2,0,0,0
3257,0,1,2,0,0,4,2,14,16,0,0,1,0,0,0
3258,1,0,5,0,0,4,1,7,7,0,0,8,0,0,0
3259,1,1,2,0,0,4,1,1,12,0,0,0,0,0,0
3260,1,1,2,0,0,4,1,2,6,0,0,10,0,0,0
3261,1,0,2,0,0,4,4,1,6,0,0,1,2,0,1
3262,1,1,1,0,0,4,1,2,7,0,0,15,0,0,0
3263,1,1,2,0,0,4,1,6,7,0,0,29,0,0,0
3264,1,0,2,0,0,4,1,2,9,0,0,1,0,0,0
3265,1,1,4,0,0,4,3,9,17,0,0,2,0,0,1
3266,1,0,4,0,0,4,1,7,12,0,0,5,0,0,0
3267,1,0,5,0,0,4,0,7,6,0,0,2,0,0,0
3268,1,0,3,0,0,4,1,7,11,0,0,1,0,0,0
3269,1,0,1,0,0,4,1,2,10,1,0,0,0,0,0
3270,1,0,3,0,0,4,0,2,6,0,0,0,0,0,0
3271,1,1,3,0,0,4,0,2,6,0,0,13,0,0,0
3272,1,0,3,0,0,4,0,7,11,0,0,1,0,0,0
3273,1,1,2,0,0,4,1,7,6,0,0,0,0,0,0
3274,0,0,2,0,0,4,0,4,10,0,0,1,0,0,0
3275,0,0,5,0,0,4,0,6,13,0,0,0,0,0,0
3276,1,0,3,0,0,4,1,7,6,0,0,6,0,0,0
3277,1,0,2,0,0,4,1,2,6,0,0,0,0,0,0
3278,0,0,2,0,0,4,0,2,6,0,0,0,0,0,0
3279,1,0,2,0,0,4,1,7,11,0,0,3,0,0,0
3280,1,1,4,0,0,4,1,6,18,0,0,23,0,0,0
3281,1,0,1,0,0,4,0,2,10,0,0,5,0,0,0
3282,1,0,4,0,0,4,1,2,9,0,0,3,0,0,0
3283,1,0,2,0,0,4,1,2,11,0,0,5,0,0,0
3284,1,1,5,0,0,4,5,2,7,0,0,2,0,0,0
3285,1,0,4,0,0,4,1,2,10,0,0,0,0,0,0
3286,1,0,4,0,0,4,1,6,18,0,0,1,0,0,0
3287,1,1,3,0,0,4,1,7,8,0,0,13,0,0,0
3288,1,0,3,0,0,4,1,14,7,0,0,19,0,0,0
3289,1,0,4,0,0,4,1,6,10,0,0,0,0,0,0
3290,1,1,4,0,0,4,0,6,6,0,0,0,0,0,0
3291,1,1,3,0,0,4,1,4,10,0,0,11,0,0,0
3292,1,0,4,0,0,4,3,1,11,0,0,0,0,0,0
3293,1,1,1,0,0,4,3,14,6,0,0,0,0,0,0
3294,1,1,5,0,0,4,1,6,15,0,0,1,0,0,0
3295,1,1,2,0,0,4,0,7,18,0,0,0,0,0,0
3296,1,0,4,0,0,2,1,0,11,0,0,2,0,0,0
3297,1,1,5,0,0,4,1,6,10,0,0,1,0,0,0
3298,1,0,2,0,0,4,1,7,11,0,0,0,0,0,0
3299,1,0,5,0,0,4,0,6,17,0,0,8,0,0,0
3300,1,1,2,0,0,4,0,7,7,0,0,13,0,0,0
3301,0,0,2,0,0,4,4,2,12,0,0,0,0,0,0
3302,1,0,3,0,0,4,1,2,7,0,0,5,0,0,0
3303,1,1,2,0,0,4,0,6,10,0,0,13,0,0,0
3304,1,0,3,0,0,4,0,1,6,0,0,0,0,0,0
3305,1,0,4,0,0,4,1,7,7,0,0,13,0,0,0
3306,1,0,4,0,0,4,0,7,10,0,0,4,0,0,0
3307,1,1,2,0,0,4,1,2,12,0,0,9,0,0,0
3308,1,0,2,0,0,4,0,1,8,0,0,0,0,0,0
3309,1,0,4,0,0,4,0,7,7,0,0,10,0,0,0
3310,1,0,5,0,0,4,7,1,8,0,0,2,0,0,0
3311,1,0,5,0,0,4,0,6,22,0,0,0,0,0,0
3312,1,1,3,0,0,4,0,14,9,0,0,1,0,0,0
3313,1,1,2,0,0,4,0,7,9,0,0,4,0,0,0
3314,1,1,1,0,0,4,1,2,7,0,0,8,1,0,0
3315,0,0,2,0,0,4,0,7,5,2,0,0,0,0,0
3316,1,1,2,0,0,4,7,2,9,0,0,3,0,0,0
3317,0,1,2,0,0,4,0,7,6,0,0,0,0,0,0
3318,0,0,4,0,0,4,7,2,6,0,0,0,0,0,0
3319,1,0,3,0,0,4,2,2,7,0,0,2,0,0,0
3320,0,0,3,0,0,4,0,1,7,0,0,0,0,0,0
3321,1,1,2,0,0,4,0,6,16,0,0,2,0,0,0
3322,1,0,3,0,0,4,1,7,9,0,0,0,0,0,0
3323,0,1,4,0,0,4,0,1,7,0,0,2,0,0,0
3324,0,0,4,0,0,4,0,4,9,0,0,0,0,0,0
3325,0,1,2,0,0,4,0,2,6,0,0,0,0,0,0
3326,1,1,4,0,0,4,1,2,13,0,0,6,0,0,0
3327,0,0,5,0,0,4,0,6,6,0,0,0,0,0,0
3328,0,0,2,0,0,4,0,2,6,0,0,0,0,0,0
3329,0,1,5,0,0,4,7,7,6,0,0,3,0,0,0
3330,1,0,2,0,0,4,7,15,6,0,0,0,0,0,0
3331,1,0,5,0,0,4,1,7,9,0,0,4,0,0,0
3332,0,0,2,0,0,4,1,7,6,0,0,1,0,0,0
3333,0,1,2,0,0,4,0,6,7,0,0,0,0,0,0
3334,0,1,5,0,0,4,0,7,6,1,0,0,0,0,0
3335,1,0,5,0,0,4,1,1,11,0,0,0,0,0,0
3336,1,0,2,0,0,4,2,6,7,0,0,3,0,0,0
3337,0,0,2,0,0,4,0,2,6,1,0,0,0,0,0
3338,1,0,3,0,0,4,1,2,4,2,0,5,0,0,0
3339,1,0,5,0,0,4,0,7,6,0,0,13,0,0,0
3340,0,1,3,0,0,4,0,7,7,0,0,0,0,0,0
3341,0,0,2,0,0,4,7,4,7,0,0,0,0,0,0
3342,1,1,3,0,0,4,3,1,11,0,0,1,1,0,0
3343,1,1,4,0,0,4,1,2,11,0,0,1,0,0,1
3344,0,0,4,0,0,4,7,14,15,0,0,0,0,0,0
3345,1,0,3,0,0,4,1,2,11,0,0,1,0,0,0
3346,1,0,2,0,0,3,1,4,6,0,0,1,0,0,0
3347,0,0,2,0,0,4,0,6,7,0,0,0,0,0,0
3348,0,0,2,0,0,4,0,2,8,0,0,0,0,0,0
3349,0,1,3,0,0,4,0,6,6,0,0,0,0,0,0
3350,0,0,4,0,0,4,0,7,9,0,0,1,0,0,0
3351,0,0,2,0,0,4,0,1,7,0,0,0,0,0,0
3352,1,0,1,0,0,4,1,1,7,0,0,1,0,0,0
3353,0,0,2,0,0,4,0,2,7,0,0,0,0,0,0
3354,1,1,4,0,0,4,0,2,7,0,0,9,0,0,0
3355,1,0,5,0,0,4,1,1,11,0,0,1,0,0,1
3356,0,0,5,0,0,4,0,6,7,0,0,1,0,0,0
3357,0,1,2,0,0,4,0,2,6,0,0,0,0,0,0
3358,0,0,5,0,0,4,0,6,7,0,0,1,0,0,0
3359,0,0,3,0,0,4,0,14,6,0,0,0,0,0,0
3360,1,0,2,0,0,4,1,2,6,0,0,0,0,0,0
3361,1,1,2,0,0,4,3,14,11,0,0,1,0,0,1
3362,0,0,3,0,0,4,0,6,7,0,0,1,0,0,0
3363,0,1,5,0,0,4,0,1,7,0,0,1,0,0,0
3364,0,0,5,0,0,4,7,1,17,0,0,0,0,0,0
3365,1,1,2,0,0,4,5,4,6,0,0,0,0,0,0
3366,1,0,2,0,0,4,0,6,9,0,0,0,0,0,0
3367,1,0,3,0,0,4,1,1,7,1,0,1,0,0,0
3368,0,1,3,0,0,4,7,2,9,0,0,0,0,0,1
3369,1,1,4,0,0,4,1,6,8,1,0,1,0,0,0
3370,1,0,4,0,0,4,1,2,11,0,0,3,0,0,0
3371,1,1,3,0,0,4,1,2,7,0,0,1,0,0,0
3372,1,0,3,0,0,4,2,6,24,0,0,1,0,0,0
3373,1,0,2,0,0,4,0,1,6,0,0,0,0,0,0
3374,1,0,3,0,0,4,1,2,8,0,0,7,0,0,0
3375,0,0,4,0,0,4,0,6,7,0,0,0,0,0,0
3376,2,0,5,0,0,4,3,1,6,0,0,8,0,0,0
3377,2,0,5,0,0,4,1,2,7,0,0,6,0,0,0
3378,1,0,2,0,0,4,0,5,7,0,0,0,0,0,0
3379,1,0,2,0,0,4,3,2,7,0,0,2,0,0,0
3380,1,0,2,0,0,4,0,2,6,0,0,2,0,0,0
3381,1,0,2,0,0,4,1,1,6,0,0,1,0,0,0
3382,1,1,5,0,0,4,0,7,6,3,0,0,0,0,0
3383,0,0,4,0,0,4,7,6,8,0,0,9,0,0,0
3384,1,0,3,0,0,4,0,2,5,3,0,0,0,0,0
3385,1,0,4,0,0,4,1,7,11,0,0,1,1,0,0
3386,1,0,3,0,0,4,0,2,5,3,0,0,0,0,0
3387,0,0,2,0,0,4,0,2,7,0,0,0,0,0,0
3388,1,0,4,0,0,4,1,4,10,1,0,0,0,0,0
3389,1,0,5,0,0,4,1,1,8,2,0,1,0,0,1
3390,1,0,2,0,0,4,0,6,8,0,0,0,0,0,0
3391,1,1,5,0,0,4,3,2,12,0,0,0,0,0,3
3392,1,1,3,0,0,4,0,7,13,0,0,0,0,0,0
3393,1,0,2,0,0,4,1,2,6,0,0,12,0,0,0
3394,1,0,2,0,0,4,0,2,9,0,0,0,0,0,0
3395,0,1,4,0,0,4,1,6,15,0,0,1,0,0,0
3396,0,0,2,0,0,4,0,14,7,0,0,0,0,0,0
3397,1,0,2,0,0,4,0,7,9,0,0,0,0,0,0
3398,0,0,5,0,0,4,0,7,8,0,0,0,0,0,0
3399,0,1,3,0,0,4,0,2,6,0,0,0,0,0,0
